intrinsically, 1
tyrant, 1
avoid, 2
betray, 1
prophet, 1
untenable, 1
straightforward, 1
pair, 1
hedonist, 1
pleasure, 9
good, 1
pain, 3
bad, 1
regress, 1
normative, 1
hedonism, 2
promise, 1
justify, 1
egoistic, 1
absence, 1
beneficial, 1
pleasure-maximizing, 1
attention, 1
originally, 1
restoration, 1
return, 1
harmful, 1
painful, 1
food, 1
sex, 1
high, 1
grasping, 1
epistle, 1
censuring, 1
retain, 1
consequentialism, 1
characteristically, 1
itemize, 1
ill, 1
wasteland, 1
else, 3
nonetheless, 1
explains, 1
unfortunate, 1
appeal, 1
kantian, 1
categorical, 1
imperative, 1
utilitarianism, 1
people, 1
maximize, 1
minimize, 1
similar, 1
interpretation, 3
emphasize, 1
altruistic, 1
self-centred, 1
prudential, 1
simply, 1
proposal, 1
inspire, 1
neoplatonism, 1
evil, 1
non-being, 1
acuity, 1
reflect, 1
modify, 1
skepticism, 2
anecdote, 1
weep, 1
disabuse, 1
formerly, 1
lamenting, 1
quote, 1
tendency, 1
verdict, 2
annoy, 1
accumulation, 1
unacceptable, 1
dangerous, 1
refutation, 1
thereafter, 1
demonstration, 1
global, 2
skeptic, 1
attainable, 1
massive, 1
inadequately, 1
explored, 1
testifies, 1
determination, 1
attain, 1
supplant, 1
indispensable, 1
damien, 3
muhammad, 2
fariduddin, 1
attar, 1
comprehensive, 1
annotated, 1
indexed, 1
scholarship, 1
handbook, 3
oriental, 1
middle, 3
brill, 13
mujtabā, 1
ed, 42
qom, 1
bustān-i, 1
john, 2
burnet, 1
platonis, 1
opera, 1
vol, 4
oxford, 15
clarendon, 1
press, 12
al-saqqā, 2
cairo, 4
maktabat, 1
al-kullīyāt, 1
al-azharīya, 1
al-kātibī, 1
li-fakhr, 1
al-dawla, 1
kammūna, 1
sabine, 3
schmidtke, 3
reza, 1
pourjavadi, 1
iranian, 2
institute, 8
free, 2
university, 18
berlin, 5
bi-llāh, 1
vols, 3
beirut, 3
dār, 4
al-kitāb, 2
afkār, 1
al-mutaqaddimīn, 1
wa-l-mutakallimīn, 1
atay, 1
al-maktaba, 1
al-azhariyya, 1
li-l-turāth, 1
qarāmalkī, 1
ashgarīnizhād, 1
dānišgāh-i, 1
imām, 1
reża, 1
najafzādah, 1
anjuman-i, 1
sār, 1
va-mafākhir-i, 1
farhangī, 1
li-l-zamān, 1
al-yūnānīya, 1
alexandria, 1
li-dunyā, 1
wa-l-našr, 1
binyamin, 1
oriens, 11
british, 2
journal, 8
rahim, 1
reconsider, 1
interpret, 2
medieval, 7
jon, 2
david, 5
reisman, 7
leiden, 11
peter, 8
proceeding, 2
society, 3
commentator, 2
self-intellective, 1
hasse, 5
age, 5
averroes, 1
warburg, 5
colloquium, 2
london, 4
abdelkader, 1
al, 1
ghouz, 1
bonn, 2
hebrew, 2
cosmology, 2
dag, 2
nikolaus, 2
amos, 3
scientia, 3
graeco-arabica, 3
boston, 2
gruyter, 6
simplicity, 1
self-knowledge, 1
york, 3
concern, 2
known, 2
knower, 1
affinity, 1
incorporeality, 1
uriah, 1
kriegel, 1
andreas, 3
platonist, 1
thiele, 3
bethany, 1
archiv, 1
für, 1
geschichte, 2
der, 2
philosophie, 3
online, 1
july, 1
ahmed, 2
asad, 1
tommaso, 1
activity, 1
frame, 1
eşref, 1
fahreddin, 7
er-râzî, 6
nin, 3
i̇bn, 2
sînâ, 2
yorumu, 1
ve, 3
eleştirisi, 1
i̇stanbul, 3
i̇z, 1
yayıncılık, 1
hayati, 1
hāmileri, 1
i̇ilmī, 1
siyasī, 1
i̇lişkileri, 1
türker, 3
demir, 3
i̇slam, 3
düşüncesinin, 3
dönüşüm, 3
çağında, 3
istanbul, 4
i̇sam, 4
yayınları, 4
eserlerinin, 1
kronolojisi, 1
editio, 1
princeps, 1
risālah, 1
al-jawhar, 1
al-fard, 1
nazariyat, 3
arnaldez, 1
roger, 1
al-dîn, 1
al-râzî, 1
commentateur, 1
du, 1
coran, 1
et, 2
philosophe, 1
paris, 1
vrin, 1
carmela, 1
atomismo, 1
e, 3
antiatomismo, 1
nel, 1
pensiero, 1
islamico, 1
naples, 1
instituto, 1
universitario, 1
orientale, 1
tuncay, 1
fıkıh, 1
usulünde, 1
er-razi, 1
mektebi, 1
fedor, 2
essence-existence, 1
post-avicennian, 3
dispute, 1
synthesis, 1
recherches, 1
théologie, 1
médiévales, 1
indiscernibles, 1
alexander, 2
aphrodisia, 1
genus, 1
wājib, 1
al-wujūd, 3
al-baġdādī, 1
scepticism, 1
semantics, 1
theoria, 1
al-šifā, 1
milestone, 1
western, 1
culture, 3
religion, 3
honor, 3
dimitri, 4
gutas, 4
felicitas, 4
deborah, 1
ontological, 1
status, 1
fictional, 1
documenti, 2
studi, 2
sulla, 2
tradizione, 2
filosofica, 2
medievale, 2
saloua, 1
existential, 1
import, 1
modal, 2
damāvandī, 1
dāryūsh, 1
fakhr-i, 1
intishārāt-i, 2
daniel, 2
healing, 1
review, 1
alnoor, 1
basrian, 1
impact, 2
thérèse-anne, 1
sina, 5
ambiguity, 1
mokdad, 1
arfa, 1
mensia, 1
mulla, 1
sadra, 1
shirazi, 2
carthage, 1
tunisian, 1
academy, 1
letter, 1
art, 1
beit, 1
al-hikma, 1
heidrun, 1
dissolve, 1
mullā, 1
sadrā, 1
al-shīrāzī, 1
medioevo, 1
orthodoxy, 1
habilitationsschrift, 1
universität, 1
halle-wittenberg, 1
apperception, 1
mind-body, 1
thirteenth, 1
thirteenth-century, 1
arabic-islamic, 1
el, 1
rouayheb, 1
khaled, 2
logician, 1
thirteenth-, 1
fourteenth-century, 1
development, 2
basel, 1
schwabe, 1
djavad, 1
minuvi, 1
yādnāmah-yi, 1
īranī-yi, 1
minorsky, 1
dānishgah-i, 1
tihrān, 1
frank, 3
iraq, 1
iran, 1
during, 1
formation, 1
heritage, 2
golden, 2
jules, 1
janssens, 1
smet, 1
leuven, 2
bilal, 1
ad-dīn, 4
ar-rāzī, 4
essentialism, 1
versus, 2
phenomenalism, 1
beyond, 1
accident, 1
ontology, 3
postclassical, 1
nora, 1
tariq, 1
master, 1
reasoning, 1
intuition, 1
mystical, 1
delineate, 1
